% Model,baseline.mph
% Version,COMSOL 6.0.0.318
% Date,"Sep 21 2022, 00:06"
% Dimension,1
% Nodes,1011
% Expressions,1
% Description,Function
% t,RP(t)
-1.0E-6,0.5852
0,0.5852148
2.9312246135199116E-5,0.5852101531296202
1.5056123067595795E-4,0.585190931528101
2.7181021521673066E-4,0.5851717099265817
3.9305919975751724E-4,0.5851524883250625
5.143081842982761E-4,0.5851332667235433
6.355571688390488E-4,0.585114045122024
7.568061533798076E-4,0.5850948235205047
8.780551379205803E-4,0.5850756019189854
9.99304122461353E-4,0.5850563803174663
0.0011205531070021257,0.585037158715947
0.0012418020915428984,0.5850179371144277
0.0013630510760836573,0.5849987155129085
0.0014843000606244439,0.5849794939113893
0.0016055490451652027,0.58496027230987
0.0017267980297059754,0.5849410507083508
0.0018480470142467481,0.5849218291068315
0.001969295998787521,0.5849026075053122
0.0020905449833282935,0.584883385903793
0.0022117939678690524,0.5848641643022737
0.002333042952409825,0.5848449427007545
0.002454291936950584,0.5848257210992353
0.0025755409214913705,0.584806499497716
0.0026967899060321293,0.5847872778961968
0.002818038890572902,0.5847680562946775
0.0029392878751136747,0.5847488346931583
0.0030605368596544474,0.5847296130916391
0.00318178584419522,0.5847103914901197
0.003303034828735979,0.5846911698886005
0.0034242838132767517,0.5846719482870812
0.0035455327978175244,0.584652726685562
0.0036667817823582832,0.5846335050840428
0.00378803076689907,0.5846142834825235
0.0039092797514398425,0.5845950618810043
0.004030528735980601,0.5845758402794851
0.004151777720521374,0.5845566186779657
0.004273026705062133,0.5845373970764465
0.0043942756896029195,0.5845181754749272
0.004515524674143692,0.584498953873408
0.004636773658684451,0.5844797322718888
0.004758022643225224,0.5844605106703695
0.0048792716277659826,0.5844412890688503
0.005000520612306755,0.584422067467331
0.005121769596847542,0.5844028458658118
0.005243018581388301,0.5843836242642926
0.005364267565929073,0.5843644026627732
0.00548551655046986,0.5843451810612541
0.005606765535010605,0.5843259594597348
0.0057280145195513915,0.5843067378582156
0.00584926350409215,0.5842875162566963
0.005970512488632923,0.584268294655177
0.006091761473173696,0.5842490730536578
0.006213010457714455,0.5842298514521385
0.006334259442255241,0.5842106298506193
0.006455508426795986,0.5841914082491001
0.006576757411336773,0.5841721866475809
0.006698006395877545,0.5841529650460615
0.006819255380418304,0.5841337434445423
0.006940504364959091,0.584114521843023
0.0070617533494998636,0.5840953002415039
0.007183002334040622,0.5840760786399846
0.007304251318581395,0.5840568570384653
0.007425500303122154,0.5840376354369461
0.007546749287662927,0.5840184138354267
0.007667998272203713,0.5839991922339076
0.007789247256744472,0.5839799706323883
0.007910496241285245,0.583960749030869
0.008031745225826004,0.5839415274293498
0.008152994210366776,0.5839223058278307
0.008274243194907563,0.5839030842263113
0.008395492179448322,0.5838838626247921
0.008516741163989094,0.5838646410232728
0.008637990148529867,0.5838454194217536
0.008759239133070626,0.5838261978202344
0.008880488117611413,0.5838069762187151
0.009001737102152157,0.5837877546171959
0.009122986086692944,0.5837685330156765
0.009244235071233717,0.5837493114141573
0.009365484055774476,0.5837300898126381
0.009486733040315262,0.5837108682111188
0.009607982024856007,0.5836916466095996
0.009729231009396794,0.5836724250080804
0.009850479993937566,0.5836532034065611
0.009971728978478325,0.5836339818050419
0.010092977963019098,0.5836143845725521
0.010214226947559857,0.5835946731251352
0.010335475932100643,0.5835749616777184
0.010456724916641416,0.5835552502303016
0.010577973901182175,0.5835355387828849
0.010699222885722948,0.583515827335468
0.010820471870263734,0.5834961158880513
0.010941720854804493,0.5834764044406344
0.011062969839345266,0.5834566929932177
0.011184218823886025,0.5834369815458008
0.011305467808426797,0.5834172700983841
0.011426716792967584,0.5833975586509672
0.011547965777508329,0.5833778472035505
0.011790463746589874,0.5833384243087169
0.012032961715671434,0.5832990014138834
0.012275459684752965,0.5832595785190497
0.012517957653834497,0.5832201556242161
0.012760455622916028,0.5831807327293825
0.013002953591997587,0.5831413098345489
0.013245451561079119,0.5831018869397153
0.013487949530160664,0.5830624640448818
0.013730447499242196,0.5830230411500482
0.013972945468323728,0.5829836182552146
0.014215443437405287,0.582944195360381
0.014457941406486818,0.5829047724655474
0.01470043937556835,0.5828653495707139
0.014942937344649895,0.5828259266758803
0.01518543531373144,0.5827865037810467
0.015427933282812986,0.5827470808862132
0.015670431251894518,0.5827076579913795
0.01591292922097605,0.582668235096546
0.01615542719005761,0.5826288122017123
0.01639792515913914,0.5825893893068788
0.01664042312822067,0.5825499664120453
0.016882921097302217,0.5825105435172115
0.01712541906638375,0.582471120622378
0.017367917035465308,0.5824316977275444
0.01761041500454684,0.5823922748327108
0.01785291297362837,0.5823528519378772
0.018095410942709902,0.5823134290430436
0.018337908911791462,0.58227400614821
0.018580406880872993,0.5822345832533764
0.01882290484995454,0.5821951603585428
0.01906540281903607,0.5821557374637093
0.019307900788117602,0.5821163145688757
0.01955039875719916,0.5820768916740421
0.019792896726280693,0.5820374687792085
0.020035394695362224,0.5819979010138868
0.02027789266444377,0.5819574855748658
0.02052039063352533,0.5819170701358448
0.02076288860260686,0.5818766546968237
0.021005386571688392,0.5818362392578027
0.021247884540769924,0.5817958238187816
0.021490382509851483,0.5817554083797606
0.021732880478933014,0.5817149929407396
0.02197537844801456,0.5816745775017185
0.02221787641709609,0.5816341620626975
0.022460374386177623,0.5815937466236765
0.022702872355259182,0.5815533311846555
0.022945370324340714,0.5815129157456344
0.023309117277963032,0.5814522925871028
0.023672864231585336,0.5813916694285712
0.024036611185207626,0.5813310462700396
0.024400358138829945,0.5812704231115082
0.024764105092452263,0.5812097999529766
0.02512785204607458,0.581149176794445
0.0254915989996969,0.5810885536359135
0.02585534595331919,0.5810279304773819
0.02621909290694148,0.5809673073188504
0.026582839860563798,0.5809066841603188
0.026946586814186116,0.5808460610017873
0.027310333767808434,0.5807854378432558
0.027674080721430752,0.5807248146847241
0.02803782767505307,0.5806641915261925
0.02840157462867536,0.580603568367661
0.02876532158229765,0.5805429452091295
0.02912906853591997,0.5804823220505979
0.029492815489542287,0.5804216988920664
0.029856562443164605,0.5803610757335348
0.030220309396786924,0.580299537409769
0.03058405635040924,0.5802374032463922
0.030947803304031532,0.5801752690830152
0.03131155025765382,0.5801131349196383
0.03167529721127614,0.5800510007562614
0.03203904416489846,0.5799888665928845
0.03240279111852078,0.5799267324295075
0.032766538072143095,0.5798645982661307
0.033130285025765385,0.5798024641027538
0.0334940319793877,0.5797403299393769
0.033857778933009994,0.579678195776
0.03422152588663231,0.5796160616126231
0.03458527284025463,0.5795539274492463
0.03507026877841769,0.579471081898077
0.035555264716580784,0.5793882363469078
0.036040260654743875,0.5793053907957386
0.036525256592906966,0.5792225452445694
0.03701025253107003,0.5791396996934002
0.03749524846923309,0.579056854142231
0.03798024440739618,0.5789740085910617
0.038465240345559246,0.5788911630398925
0.038950236283722336,0.5788083174887233
0.03943523222188543,0.5787254719375542
0.03992022816004852,0.578642626386385
0.04040522409821158,0.57855807362609
0.04089022003637467,0.5784731847870332
0.041375215974537735,0.5783882959479766
0.041860211912700826,0.5783034071089199
0.04234520785086389,0.5782185182698633
0.04283020378902698,0.5781336294308066
0.04331519972719007,0.5780487405917498
0.043800195665353134,0.5779638517526932
0.044285191603516225,0.5778789629136365
0.04477018754167929,0.5777940740745798
0.04525518347984238,0.5777091852355232
0.04574017941800547,0.5776242963964664
0.04622517535616856,0.5775394075574097
0.046831420278872396,0.5774332965085889
0.04743766520157623,0.577327185459768
0.048043910124280095,0.5772210744109472
0.04865015504698393,0.5771149633621263
0.049256399969687795,0.5770088523133055
0.04986264489239163,0.5769027412644846
0.050468889815095494,0.576794646811746
0.05107513473779933,0.576685971346902
0.05168137966050319,0.5765772958820582
0.05228762458320703,0.5764686204172143
0.052893869505910865,0.5763599449523704
0.05350011442861473,0.5762512694875265
0.054106359351318564,0.5761425940226826
0.054712604274022456,0.5760339185578387
0.05531884919672629,0.5759252430929949
0.05592509411943013,0.575816567628151
0.05653133904213399,0.5757078921633071
0.057137583964837826,0.5755992166984631
0.05774382888754169,0.5754905412336193
0.0584713227947863,0.5753601306758067
0.05919881670203091,0.575229720117994
0.05992631060927554,0.5750993095601813
0.06065380451652018,0.5749661445239405
0.06138129842376476,0.5748326690342966
0.062108792331009396,0.5746991935446527
0.06283628623825403,0.5745657180550089
0.06356378014549864,0.574432242565365
0.06429127405274325,0.5742987670757211
0.06501876795998789,0.5741652915860773
0.0657462618672325,0.5740318160964333
0.0664737557744771,0.5738983406067893
0.06720124968172174,0.5737648651171455
0.06792874358896635,0.5736313896275016
0.06865623749621098,0.5734979141378578
0.06938373140345559,0.5733644386482138
0.07023247429524097,0.5732077306227203
0.07108121718702635,0.5730484071533031
0.07192996007881176,0.5728890836838857
0.07277870297059714,0.5727297602144685
0.07362744586238253,0.5725704367450511
0.07447618875416794,0.5724111132756339
0.07532493164595332,0.5722517898062166
0.0761736745377387,0.5720924663367993
0.07702241742952408,0.5719331428673821
0.07787116032130949,0.5717738193979648
0.07871990321309487,0.5716144959285475
0.07956864610488025,0.5714551724591302
0.08041738899666566,0.5712941030515398
0.08138738087299181,0.571107961610473
0.08235737274931797,0.570921820169406
0.08332736462564412,0.570735678728339
0.0842973565019703,0.570549537287272
0.08526734837829646,0.5703633958462049
0.08623734025462261,0.570177254405138
0.08720733213094876,0.569991112964071
0.08817732400727495,0.569804971523004
0.0891473158836011,0.569618830081937
0.09011730775992725,0.5694322053328991
0.09108729963625344,0.5692420675253017
0.09205729151257956,0.5690519297177041
0.09314853237344652,0.568838024684157
0.09423977323431341,0.5686241196506099
0.09533101409518037,0.5684102146170628
0.0964222549560473,0.5681963095835155
0.09751349581691422,0.5679824045499685
0.09860473667778115,0.5677684995164213
0.09969597753864808,0.5675545944828743
0.10078721839951503,0.567337477598257
0.10187845926038193,0.5671191203019976
0.10296970012124888,0.5669007630057381
0.10406094098211578,0.5666824057094787
0.10527343082752348,0.5664397864914126
0.10648592067293118,0.5661971672733465
0.10769841051833888,0.5659545480552804
0.10891090036374658,0.5657119288372144
0.11012339020915428,0.5654688222278221
0.11133588005456198,0.5652214136748667
0.1125483698999697,0.5649740051219112
0.1137608597453774,0.5647265965689559
0.1149733495907851,0.5644791880160003
0.1161858394361928,0.5642317794630449
0.1173983292816005,0.5639843709100895
0.1186108191270082,0.563736962357134
0.1198233089724159,0.5634895538041785
0.12103579881782357,0.5632381159938218
0.12224828866323127,0.5629859908553677
0.12346077850863897,0.5627338657169136
0.12467326835404667,0.5624817405784595
0.12588575819945436,0.5622296154400055
0.12709824804486208,0.5619774903015513
0.12831073789026975,0.5617253651630972
0.12952322773567748,0.5614732400246432
0.1307357175810852,0.5612183831668106
0.13194820742649288,0.5609617560535605
0.1331606972719006,0.5607051289403104
0.13437318711730828,0.5604485018270603
0.135585676962716,0.5601918747138103
0.13679816680812368,0.5599352476005601
0.1380106566535314,0.5596786204873101
0.13922314649893908,0.5594219933740601
0.14043563634434675,0.559163787514698
0.14164812618975448,0.5589027663382482
0.14286061603516215,0.5586417451617984
0.14407310588056987,0.5583807239853485
0.14528559572597755,0.5581197028088987
0.14649808557138527,0.5578586816324489
0.14771057541679294,0.557597660455999
0.14892306526220067,0.5573366392795491
0.1501355551076084,0.5570751558601824
0.15134804495301607,0.5568100000933598
0.15256053479842374,0.5565448443265371
0.15377302464383147,0.5562796885597143
0.15498551448923914,0.5560145327928917
0.15619800433464687,0.5557493770260691
0.15741049418005454,0.5554842212592465
0.15862298402546227,0.5552190654924237
0.15983547387086994,0.554953909725601
0.16104796371627766,0.5546853208296438
0.16226045356168534,0.5544161929460876
0.163472943407093,0.5541470650625314
0.16468543325250073,0.5538779371789752
0.1658979230979084,0.5536088092954189
0.1671104129433162,0.5533396814118627
0.16832290278872386,0.5530705535283065
0.16953539263413153,0.5528014256447502
0.17074788247953926,0.5525299995183344
0.17196037232494693,0.5522571456534833
0.17317286217035466,0.5519842917886321
0.17438535201576233,0.5517114379237809
0.17559784186117006,0.5514385840589298
0.17681033170657773,0.5511657301940786
0.17802282155198546,0.5508928763292273
0.17923531139739313,0.5506200224643762
0.1804478012428008,0.5503458663935109
0.18166029108820853,0.5500694866081893
0.1828727809336162,0.5497931068228677
0.18408527077902392,0.5495167270375461
0.18529776062443165,0.5492403472522245
0.18651025046983938,0.5489639674669029
0.18772274031524705,0.5486875876815813
0.18893523016065472,0.5484112078962596
0.19014772000606245,0.5481344233581215
0.19136020985147012,0.5478547213506234
0.19257269969687785,0.5475750193431254
0.19378518954228552,0.5472953173356274
0.19499767938769325,0.5470156153281294
0.19621016923310092,0.5467359133206313
0.19742265907850864,0.5464562113131334
0.19863514892391632,0.5461765093056353
0.199847638769324,0.5458968072981373
0.20106012861473171,0.5456143998424144
0.2022726184601394,0.545331603560831
0.20348510830554717,0.5450488072792474
0.20469759815095484,0.544766010997664
0.2059100879963625,0.5444832147160804
0.20712257784177024,0.5442004184344968
0.2083350676871779,0.5439176221529134
0.20954755753258564,0.5436348258713298
0.2107600473779933,0.5433502404382186
0.21197253722340104,0.543064589955539
0.2131850270688087,0.5427789394728594
0.21439751691421643,0.5424932889901798
0.2156100067596241,0.5422076385075001
0.21682249660503178,0.5419219880248206
0.2180349864504395,0.5416363375421409
0.21924747629584718,0.5413506870594614
0.2204599661412549,0.5410640315507632
0.22167245598666263,0.5407757317777713
0.22288494583207036,0.5404874320047794
0.22409743567747803,0.5401991322317876
0.2253099255228857,0.5399108324587958
0.22652241536829343,0.5396225326858041
0.2277349052137011,0.5393342329128122
0.22894739505910883,0.5390459331398204
0.2301598849045165,0.538757309440012
0.23137237474992423,0.5384665531625934
0.2325848645953319,0.5381757968851748
0.23379735444073962,0.5378850406077562
0.2350098442861473,0.5375942843303376
0.23622233413155497,0.537303528052919
0.2374348239769627,0.5370127717755004
0.23864731382237037,0.5367220154980817
0.23985980366777815,0.5364312592206631
0.24107229351318582,0.5361385052604295
0.2422847833585935,0.5358454901144288
0.24349727320400122,0.5355524749684283
0.2447097630494089,0.5352594598224276
0.24592225289481662,0.5349664446764271
0.2471347427402243,0.5346734295304264
0.24834723258563202,0.5343804143844259
0.2495597224310397,0.5340873992384252
0.2507722122764474,0.5337930721037669
0.2519847021218551,0.533497996937519
0.25319719196726276,0.533202921771271
0.2544096818126705,0.5329078466050231
0.25562217165807816,0.5326127714387752
0.2568346615034859,0.5323176962725271
0.2580471513488936,0.5320226211062793
0.25925964119430134,0.5317275459400312
0.260472131039709,0.5314317210296923
0.2616846208851167,0.5311347204295698
0.2628971107305244,0.5308377198294473
0.2641096005759321,0.5305407192293248
0.2653220904213398,0.5302437186292024
0.2665345802667475,0.52994671802908
0.2677470701121552,0.5296497174289575
0.2689595599575629,0.529352716828835
0.2701720498029706,0.5290554607347552
0.2713845396483783,0.5287566595872123
0.27259702949378595,0.5284578584396694
0.2738095193391937,0.5281590572921264
0.27502200918460135,0.5278602561445835
0.27623449903000913,0.5275614549970407
0.2774469888754168,0.5272626538494978
0.27865947872082447,0.5269638527019549
0.2798719685662322,0.526665051554412
0.28108445841163987,0.5263647972325975
0.2822969482570476,0.5260643713486618
0.28350943810245527,0.525763945464726
0.284721927947863,0.5254635195807903
0.28593441779327067,0.5251630936968545
0.2871469076386784,0.5248626678129188
0.28835939748408607,0.524562241928983
0.28957188732949374,0.5242618160450474
0.29078437717490146,0.5239604073365114
0.29199686702030914,0.5236584622027994
0.29320935686571686,0.5233565170690874
0.2944218467111246,0.5230545719353753
0.29563433655653226,0.5227526268016633
0.29684682640194,0.5224506816679513
0.29805931624734766,0.5221487365342392
0.2992718060927554,0.5218467914005273
0.30048429593816306,0.5215442718918325
0.3016967857835708,0.5212408887451638
0.30290927562897846,0.520937505598495
0.3041217654743862,0.5206341224518264
0.30533425531979386,0.5203307393051577
0.30654674516520153,0.5200273561584892
0.30775923501060926,0.5197239730118204
0.3089717248560169,0.5194205898651517
0.31018421470142465,0.5191170094245378
0.3113967045468323,0.5188123277012447
0.31260919439224005,0.5185076459779515
0.3138216842376478,0.5182029642546585
0.31503417408305545,0.5178982825313654
0.3162466639284631,0.5175936008080723
0.31745915377387085,0.5172889190847791
0.3186716436192785,0.516984237361486
0.31988413346468625,0.5166795556381929
0.3210966233100939,0.5163737093009445
0.32230911315550165,0.5160677399134356
0.3235216030009094,0.5157617705259265
0.32473409284631705,0.5154558011384176
0.3259465826917248,0.5151498317509087
0.32715907253713244,0.5148438623633997
0.32837156238254017,0.5145378929758908
0.32958405222794784,0.5142319235883818
0.33079654207335557,0.5139252070444081
0.33200903191876324,0.5136181003414242
0.33322152176417097,0.5133109936384402
0.33443401160957864,0.5130038869354563
0.33564650145498637,0.5126967802324724
0.336858991300394,0.5123896735294884
0.33807148114580177,0.5120825668265045
0.3392839709912094,0.5117754601235206
0.34049646083661717,0.5114678897261152
0.3417089506820249,0.5111596505576157
0.3429214405274325,0.5108514113891162
0.3441339303728403,0.5105431722206165
0.3453464202182479,0.510234933052117
0.3465589100636557,0.5099266938836176
0.3477713999090633,0.5096184547151179
0.3489838897544711,0.5093102155466184
0.3501963795998787,0.5090018082771813
0.35140886944528643,0.5086925312173741
0.3526213592906941,0.5083832541575669
0.35383384913610183,0.5080739770977597
0.3550463389815095,0.5077647000379525
0.35625882882691723,0.5074554229781453
0.3574713186723249,0.5071461459183381
0.3586838085177326,0.5068368688585309
0.35989629836314035,0.5065275917987236
0.361108788208548,0.5062174410138081
0.36232127805395575,0.5059072085120027
0.3635337678993634,0.5055969760101973
0.36474625774477115,0.5052867435083919
0.3659587475901788,0.5049765110065865
0.36717123743558655,0.5046662785047811
0.3683837272809942,0.5043560460029757
0.36959621712640195,0.5040458135011703
0.3708087069718096,0.5037349817474988
0.37202119681721735,0.5034238507907179
0.37323368666262496,0.5031127198339371
0.37444617650803275,0.5028015888771562
0.37565866635344036,0.5024904579203755
0.37687115619884815,0.5021793269635946
0.37808364604425587,0.5018681960068138
0.3792961358896635,0.501557065050033
